country,iso3,seat,dimension,contribution_status,reason,failure_reason,confidence,evidence_count,recommendation
Tajikistan,TJK,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,8,72.0
Tajikistan,TJK,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,6,35.0
Tajikistan,TJK,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,15.0
Tajikistan,TJK,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,25.0
Tajikistan,TJK,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,20.0
Tajikistan,TJK,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,35.0
Tanzania,TZA,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,30.0
Tanzania,TZA,cultural_anthropologist,D2,ABSTAINED,No sufficient ethnographic evidence found specifically addressing emotional expression freedom or structural suppression in Tanzanian everyday contexts.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Tanzania,TZA,cultural_anthropologist,D3,ABSTAINED,"No direct ethnographic material located on Tanzanian norms of order, rule-following, punctuality, or uncertainty avoidance in everyday lived practice contexts.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Tanzania,TZA,cultural_anthropologist,D4,ABSTAINED,No clear evidence found on cultural orientation toward achievement versus harmony in ethnographic detail for Tanzania outside institutional or policy contexts.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Tanzania,TZA,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,10,15.0
Tanzania,TZA,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.74,7,28.0
Tanzania,TZA,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,7,32.0
Tanzania,TZA,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,7,25.0
Tanzania,TZA,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,25.0
Tanzania,TZA,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,75.0
Tanzania,TZA,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,35.0
Tanzania,TZA,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,30.0
Vietnam,VNM,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,20.0
Vietnam,VNM,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,30.0
Vietnam,VNM,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,2,60.0
Vietnam,VNM,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,40.0
Vietnam,VNM,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.88,8,18.0
Vietnam,VNM,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,8,22.0
Vietnam,VNM,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,6,35.0
Vietnam,VNM,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.77,7,62.0
Vietnam,VNM,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.5,3,75.0
Vietnam,VNM,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,40.0
Vietnam,VNM,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,30.0
Vietnam,VNM,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,3,60.0
Zambia,ZMB,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,20.0
Zambia,ZMB,cultural_anthropologist,D2,ABSTAINED,Insufficient ethnographic evidence on emotional expression norms and structural freedom to support scoring for Expression.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Zambia,ZMB,cultural_anthropologist,D3,ABSTAINED,"No direct ethnographic evidence located regarding cultural need for predictability, rule-following, or uncertainty avoidance in Zambia to inform Structure.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Zambia,ZMB,cultural_anthropologist,D4,ABSTAINED,"Insufficient evidence concerning achievement, competition, or harmony preferences reflecting Drive: striving vs accepting.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Zambia,ZMB,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,12,18.0
Zambia,ZMB,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,8,38.0
Zambia,ZMB,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,8,42.0
Zambia,ZMB,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.63,7,40.0
Zambia,ZMB,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,30.0
Zambia,ZMB,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,60.0
Zambia,ZMB,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,40.0
Zambia,ZMB,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,45.0
Myanmar (formerly Burma),MMR,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,3,55.0
Myanmar (formerly Burma),MMR,cultural_anthropologist,D2,ABSTAINED,"Insufficient ethnographic evidence on emotional openness versus hierarchical suppression of expression. No sources found that directly describe freedom of expression norms, emotional display practices, or hierarchical constraints in everyday Myanmar cultural life. Further field studies needed.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Myanmar (formerly Burma),MMR,cultural_anthropologist,D3,ABSTAINED,"No concrete evidence found on psychological need for certainty, rule-following, or discomfort with ambiguity in everyday life (as distinct from institutional functioning). Ethnographic sources rather focus on ritual ambiguity and shared labor, which do not directly map to structure dimension.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Myanmar (formerly Burma),MMR,cultural_anthropologist,D4,ABSTAINED,"Lack of ethnographic data on achievement-orientation versus harmony or quality of life focus in everyday social life among Myanmar communities. The Hofstede femininity score (MAS low) suggests a preference for quality of life but without strong ethnographic corroboration, score must be abstained.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Myanmar (formerly Burma),MMR,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,9,38.0
Myanmar (formerly Burma),MMR,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,9,22.0
Myanmar (formerly Burma),MMR,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,8,70.0
Myanmar (formerly Burma),MMR,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,7,30.0
Myanmar (formerly Burma),MMR,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,25.0
Myanmar (formerly Burma),MMR,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,35.0
Myanmar (formerly Burma),MMR,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,5,70.0
Myanmar (formerly Burma),MMR,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,4,40.0
Mongolia,MNG,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,20.0
Mongolia,MNG,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,65.0
Mongolia,MNG,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,40.0
Mongolia,MNG,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,30.0
Mongolia,MNG,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,9,62.0
Mongolia,MNG,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.55,7,50.0
Mongolia,MNG,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,7,80.0
Mongolia,MNG,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,8,87.0
Mongolia,MNG,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,29.0
Mongolia,MNG,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,20.0
Mongolia,MNG,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,3,60.0
Mongolia,MNG,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,45.0
Syria,SYR,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,20.0
Syria,SYR,cultural_anthropologist,D2,ABSTAINED,No direct ethnographic evidence found regarding the structural freedom of emotional or expressive behaviour in Syria distinguishing Open vs Restrained.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Syria,SYR,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,1,50.0
Syria,SYR,cultural_anthropologist,D4,ABSTAINED,"No ethnographic evidence located on Syrians’ cultural orientation toward achievement, competition or harmony to assess Drive.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Syria,SYR,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,11,22.0
Syria,SYR,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,9,62.0
Syria,SYR,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,8,60.0
Syria,SYR,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,8,38.0
Syria,SYR,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,3,38.0
Syria,SYR,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,55.0
Syria,SYR,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,70.0
Syria,SYR,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,3,60.0
Colombia,COL,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,2,20.0
Colombia,COL,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,65.0
Colombia,COL,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,1,75.0
Colombia,COL,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,1,40.0
Colombia,COL,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.92,9,14.0
Colombia,COL,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,7,74.0
Colombia,COL,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,8,67.0
Colombia,COL,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,7,65.0
Colombia,COL,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,3,30.0
Colombia,COL,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,65.0
Colombia,COL,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,35.0
Colombia,COL,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,60.0
South Korea,KOR,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,3,15.0
South Korea,KOR,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,25.0
South Korea,KOR,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,2,85.0
South Korea,KOR,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,40.0
South Korea,KOR,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.92,10,12.0
South Korea,KOR,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.88,9,18.0
South Korea,KOR,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.91,9,86.0
South Korea,KOR,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,9,84.0
South Korea,KOR,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,3,18.0
South Korea,KOR,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,3,30.0
South Korea,KOR,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,4,85.0
South Korea,KOR,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,39.0
Turkey,TUR,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,2,30.0
Turkey,TUR,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,50.0
Turkey,TUR,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,1,60.0
Turkey,TUR,cultural_anthropologist,D4,ABSTAINED,"Currently, I find no strong ethnographic or quantitative evidence on Turkey’s achievement vs harmony orientation (Drive). Without field-anchored signs of preference, abstaining would be safer, but given moderate Masculinity score (~45) that suggests balanced Drive; thus, a near-midpoint score is proposed cautiously.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.4,0,45.0
Turkey,TUR,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.88,9,24.0
Turkey,TUR,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,7,56.0
Turkey,TUR,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.91,7,84.0
Turkey,TUR,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.76,7,40.0
Turkey,TUR,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,30.0
Turkey,TUR,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,35.0
Turkey,TUR,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,72.0
Turkey,TUR,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,4,55.0
Argentina,ARG,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,2,55.0
Argentina,ARG,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,2,80.0
Argentina,ARG,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.5,1,60.0
Argentina,ARG,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.4,1,50.0
Argentina,ARG,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,9,42.0
Argentina,ARG,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,8,74.0
Argentina,ARG,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,8,72.0
Argentina,ARG,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,6,52.0
Argentina,ARG,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,59.0
Argentina,ARG,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,72.0
Argentina,ARG,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,35.0
Argentina,ARG,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,45.0
Australia,AUS,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,1,90.0
Australia,AUS,cultural_anthropologist,D2,ABSTAINED,No ethnographic evidence yet found on emotional openness vs suppression in everyday lived practice for Australia (Expression dimension).,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Australia,AUS,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,1,40.0
Australia,AUS,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,1,60.0
Australia,AUS,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.92,8,88.0
Australia,AUS,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,7,68.0
Australia,AUS,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,5,48.0
Australia,AUS,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,6,62.0
Australia,AUS,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,2,90.0
Australia,AUS,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,60.0
Australia,AUS,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,45.0
Australia,AUS,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,65.0
Bolivia,BOL,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,30.0
Bolivia,BOL,cultural_anthropologist,D2,ABSTAINED,"Existing ethnographic evidence (on emotional expression, dance humor, spirits) does not clearly indicate structural openness or suppression of emotional expression to categorize D2. Thus, insufficient evidence.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Bolivia,BOL,cultural_anthropologist,D3,ABSTAINED,"No ethnographic evidence located on norms of rulefulness, order, predictability or discomfort with ambiguity to assess Structure. Abstaining.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Bolivia,BOL,cultural_anthropologist,D4,ABSTAINED,No clear evidence regarding orientation toward achievement/competition vs harmony/quality of life. Ethnographic focus on indigeneity and collective identity doesn’t directly address Drive. Abstaining.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Bolivia,BOL,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,9,12.0
Bolivia,BOL,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,6,52.0
Bolivia,BOL,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,7,82.0
Bolivia,BOL,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,5,48.0
Bolivia,BOL,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,7,16.0
Bolivia,BOL,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,5,55.0
Bolivia,BOL,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,5,72.0
Bolivia,BOL,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,5,31.0
Brazil,BRA,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,3,30.0
Brazil,BRA,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,55.0
Brazil,BRA,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,1,60.0
Brazil,BRA,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,1,50.0
Brazil,BRA,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.88,9,28.0
Brazil,BRA,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.84,7,78.0
Brazil,BRA,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.83,8,68.0
